
Cidade: 78859, Zona: 0008, Seção: 0021
,Candidato,Votacao
0,13 WILSON CABELO,12
1,44 GERALDO MENDES,109
2,55 NINA SINGER,139
3,Eleitores Aptos,405
4,Votos nominais,260
5,Votos de legenda,0
6,Votos em branco,15
7,Votos Nulos,22
8,Total Apurado,297

Cidade: 78859, Zona: 0008, Seção: 0430
,Candidato,Votacao
0,13 WILSON CABELO,11
1,44 GERALDO MENDES,104
2,55 NINA SINGER,160
3,Eleitores Aptos,402
4,Votos nominais,275
5,Votos de legenda,0
6,Votos em branco,11
7,Votos Nulos,19
8,Total Apurado,305

Cidade: 78859, Zona: 0008, Seção: 0431
,Candidato,Votacao
0,13 WILSON CABELO,20
1,44 GERALDO MENDES,86
2,55 NINA SINGER,156
3,Eleitores Aptos,397
4,Votos nominais,262
5,Votos de legenda,0
6,Votos em branco,19
7,Votos Nulos,20
8,Total Apurado,301

Cidade: 78859, Zona: 0008, Seção: 0432
,Candidato,Votacao
0,13 WILSON CABELO,13
1,44 GERALDO MENDES,94
2,55 NINA SINGER,187
3,Eleitores Aptos,405
4,Votos nominais,294
5,Votos de legenda,0
6,Votos em branco,13
7,Votos Nulos,11
8,Total Apurado,318

Cidade: 78859, Zona: 0008, Seção: 0433
,Candidato,Votacao
0,13 WILSON CABELO,1
1,44 GERALDO MENDES,42
2,55 NINA SINGER,189
3,Eleitores Aptos,310
4,Votos nominais,232
5,Votos de legenda,0
6,Votos em branco,11
7,Votos Nulos,6
8,Total Apurado,249

Cidade: 78859, Zona: 0008, Seção: 0434
,Candidato,Votacao
0,Não há votos nominais,3
1,Não há votos nominais,1
2,44 GERALDO MENDES,39
3,55 NINA SINGER,188
4,Eleitores Aptos,310
5,Votos nominais,227
6,Votos de legenda,0
7,Votos em branco,8
8,Votos Nulos,7
9,Total Apurado,242

Cidade: 78859, Zona: 0008, Seção: 0435
,Candidato,Votacao
0,13 WILSON CABELO,3
1,44 GERALDO MENDES,28
2,55 NINA SINGER,188
3,Eleitores Aptos,305
4,Votos nominais,219
5,Votos de legenda,0
6,Votos em branco,9
7,Votos Nulos,6
8,Total Apurado,234

Cidade: 78859, Zona: 0008, Seção: 0436
,Candidato,Votacao
0,13 WILSON CABELO,4
1,44 GERALDO MENDES,37
2,55 NINA SINGER,191
3,Eleitores Aptos,306
4,Votos nominais,232
5,Votos de legenda,0
6,Votos em branco,9
7,Votos Nulos,6
8,Total Apurado,247

Cidade: 78859, Zona: 0008, Seção: 0437
,Candidato,Votacao
0,13 WILSON CABELO,4
1,44 GERALDO MENDES,37
2,55 NINA SINGER,194
3,Eleitores Aptos,312
4,Votos nominais,235
5,Votos de legenda,0
6,Votos em branco,12
7,Votos Nulos,5
8,Total Apurado,252

Cidade: 78859, Zona: 0008, Seção: 0438
,Candidato,Votacao
0,13 WILSON CABELO,7
1,44 GERALDO MENDES,44
2,55 NINA SINGER,172
3,Eleitores Aptos,306
4,Votos nominais,223
5,Votos de legenda,0
6,Votos em branco,5
7,Votos Nulos,11
8,Total Apurado,239

Cidade: 78859, Zona: 0008, Seção: 0439
,Candidato,Votacao
0,13 WILSON CABELO,1
1,44 GERALDO MENDES,52
2,55 NINA SINGER,176
3,Eleitores Aptos,315
4,Votos nominais,229
5,Votos de legenda,0
6,Votos em branco,6
7,Votos Nulos,13
8,Total Apurado,248

Cidade: 78859, Zona: 0008, Seção: 0441
,Candidato,Votacao
0,13 WILSON CABELO,3
1,44 GERALDO MENDES,41
2,55 NINA SINGER,167
3,Eleitores Aptos,309
4,Votos nominais,211
5,Votos de legenda,0
6,Votos em branco,15
7,Votos Nulos,11
8,Total Apurado,237

Cidade: 78859, Zona: 0008, Seção: 0442
,Candidato,Votacao
0,13 WILSON CABELO,7
1,44 GERALDO MENDES,103
2,55 NINA SINGER,160
3,Eleitores Aptos,391
4,Votos nominais,270
5,Votos de legenda,0
6,Votos em branco,16
7,Votos Nulos,18
8,Total Apurado,304

Cidade: 78859, Zona: 0008, Seção: 0443
,Candidato,Votacao
0,Não há votos nominais,8
1,13 WILSON CABELO,6
2,44 GERALDO MENDES,111
3,55 NINA SINGER,161
4,Eleitores Aptos,395
5,Votos nominais,278
6,Votos de legenda,0
7,Votos em branco,32
8,Votos Nulos,21
9,Total Apurado,331

Cidade: 78859, Zona: 0008, Seção: 0444
,Candidato,Votacao
0,13 WILSON CABELO,7
1,44 GERALDO MENDES,117
2,55 NINA SINGER,140
3,Eleitores Aptos,424
4,Votos nominais,264
5,Votos de legenda,0
6,Votos em branco,14
7,Votos Nulos,13
8,Total Apurado,291

Cidade: 78859, Zona: 0008, Seção: 0445
,Candidato,Votacao
0,13 WILSON CABELO,5
1,44 GERALDO MENDES,129
2,55 NINA SINGER,138
3,Eleitores Aptos,430
4,Votos nominais,272
5,Votos de legenda,0
6,Votos em branco,13
7,Votos Nulos,16
8,Total Apurado,301

Cidade: 78859, Zona: 0008, Seção: 0446
,Candidato,Votacao
0,Não há votos nominais,1
1,13 WILSON CABELO,9
2,44 GERALDO MENDES,139
3,55 NINA SINGER,127
4,Eleitores Aptos,418
5,Votos nominais,275
6,Votos de legenda,0
7,Votos em branco,21
8,Votos Nulos,15
9,Total Apurado,311

Cidade: 78859, Zona: 0008, Seção: 0447
,Candidato,Votacao
0,13 WILSON CABELO,10
1,44 GERALDO MENDES,135
2,55 NINA SINGER,128
3,Eleitores Aptos,428
4,Votos nominais,273
5,Votos de legenda,0
6,Votos em branco,15
7,Votos Nulos,20
8,Total Apurado,308

Cidade: 78859, Zona: 0008, Seção: 0448
,Candidato,Votacao
0,13 WILSON CABELO,10
1,44 GERALDO MENDES,133
2,55 NINA SINGER,146
3,Eleitores Aptos,432
4,Votos nominais,289
5,Votos de legenda,0
6,Votos em branco,7
7,Votos Nulos,11
8,Total Apurado,307

Cidade: 78859, Zona: 0008, Seção: 0449
,Candidato,Votacao
0,13 WILSON CABELO,5
1,44 GERALDO MENDES,88
2,55 NINA SINGER,158
3,Eleitores Aptos,432
4,Votos nominais,251
5,Votos de legenda,0
6,Votos em branco,24
7,Votos Nulos,21
8,Total Apurado,296

Cidade: 78859, Zona: 0008, Seção: 0450
,Candidato,Votacao
0,13 WILSON CABELO,8
1,44 GERALDO MENDES,115
2,55 NINA SINGER,136
3,Eleitores Aptos,424
4,Votos nominais,259
5,Votos de legenda,0
6,Votos em branco,18
7,Votos Nulos,11
8,Total Apurado,288

Cidade: 78859, Zona: 0008, Seção: 0451
,Candidato,Votacao
0,13 WILSON CABELO,3
1,44 GERALDO MENDES,63
2,55 NINA SINGER,201
3,Eleitores Aptos,332
4,Votos nominais,267
5,Votos de legenda,0
6,Votos em branco,8
7,Votos Nulos,10
8,Total Apurado,285

Cidade: 78859, Zona: 0008, Seção: 0452
,Candidato,Votacao
0,13 WILSON CABELO,2
1,44 GERALDO MENDES,62
2,55 NINA SINGER,210
3,Eleitores Aptos,344
4,Votos nominais,274
5,Votos de legenda,0
6,Votos em branco,7
7,Votos Nulos,8
8,Total Apurado,289

Cidade: 78859, Zona: 0008, Seção: 0453
,Candidato,Votacao
0,13 WILSON CABELO,6
1,44 GERALDO MENDES,68
2,55 NINA SINGER,197
3,Eleitores Aptos,339
4,Votos nominais,271
5,Votos de legenda,0
6,Votos em branco,13
7,Votos Nulos,10
8,Total Apurado,294

Cidade: 78859, Zona: 0008, Seção: 0454
,Candidato,Votacao
0,13 WILSON CABELO,3
1,44 GERALDO MENDES,74
2,55 NINA SINGER,188
3,Eleitores Aptos,342
4,Votos nominais,265
5,Votos de legenda,0
6,Votos em branco,10
7,Votos Nulos,9
8,Total Apurado,284

Cidade: 78859, Zona: 0008, Seção: 0455
,Candidato,Votacao
0,13 WILSON CABELO,5
1,44 GERALDO MENDES,64
2,55 NINA SINGER,164
3,Eleitores Aptos,384
4,Votos nominais,233
5,Votos de legenda,0
6,Votos em branco,29
7,Votos Nulos,26
8,Total Apurado,288

Cidade: 78859, Zona: 0008, Seção: 0456
,Candidato,Votacao
0,13 WILSON CABELO,4
1,44 GERALDO MENDES,72
2,55 NINA SINGER,183
3,Eleitores Aptos,382
4,Votos nominais,259
5,Votos de legenda,0
6,Votos em branco,37
7,Votos Nulos,15
8,Total Apurado,311

Cidade: 78859, Zona: 0008, Seção: 0457
,Candidato,Votacao
0,13 WILSON CABELO,7
1,44 GERALDO MENDES,82
2,55 NINA SINGER,129
3,Eleitores Aptos,411
4,Votos nominais,218
5,Votos de legenda,0
6,Votos em branco,18
7,Votos Nulos,12
8,Total Apurado,248

Cidade: 78859, Zona: 0008, Seção: 0461
,Candidato,Votacao
0,13 WILSON CABELO,2
1,44 GERALDO MENDES,68
2,55 NINA SINGER,143
3,Eleitores Aptos,368
4,Votos nominais,213
5,Votos de legenda,0
6,Votos em branco,13
7,Votos Nulos,11
8,Total Apurado,237

Cidade: 78859, Zona: 0008, Seção: 0462
,Candidato,Votacao
0,13 WILSON CABELO,14
1,44 GERALDO MENDES,97
2,55 NINA SINGER,116
3,Eleitores Aptos,401
4,Votos nominais,227
5,Votos de legenda,0
6,Votos em branco,14
7,Votos Nulos,13
8,Total Apurado,254

Cidade: 78859, Zona: 0008, Seção: 0463
,Candidato,Votacao
0,13 WILSON CABELO,7
1,44 GERALDO MENDES,86
2,55 NINA SINGER,102
3,Eleitores Aptos,331
4,Votos nominais,195
5,Votos de legenda,0
6,Votos em branco,12
7,Votos Nulos,8
8,Total Apurado,215

Cidade: 78859, Zona: 0008, Seção: 0464
,Candidato,Votacao
0,13 WILSON CABELO,8
1,44 GERALDO MENDES,53
2,55 NINA SINGER,158
3,Eleitores Aptos,374
4,Votos nominais,219
5,Votos de legenda,0
6,Votos em branco,16
7,Votos Nulos,11
8,Total Apurado,246

Cidade: 78859, Zona: 0008, Seção: 0465
,Candidato,Votacao
0,13 WILSON CABELO,17
1,44 GERALDO MENDES,67
2,55 NINA SINGER,113
3,Eleitores Aptos,339
4,Votos nominais,197
5,Votos de legenda,0
6,Votos em branco,10
7,Votos Nulos,9
8,Total Apurado,216

Cidade: 78859, Zona: 0008, Seção: 0466
,Candidato,Votacao
0,Não há votos nominais,1
1,13 WILSON CABELO,6
2,44 GERALDO MENDES,74
3,55 NINA SINGER,104
4,Eleitores Aptos,343
5,Votos nominais,184
6,Votos de legenda,0
7,Votos em branco,13
8,Votos Nulos,9
9,Total Apurado,206

Cidade: 78859, Zona: 0008, Seção: 0467
,Candidato,Votacao
0,13 WILSON CABELO,9
1,44 GERALDO MENDES,86
2,55 NINA SINGER,102
3,Eleitores Aptos,276
4,Votos nominais,197
5,Votos de legenda,0
6,Votos em branco,13
7,Votos Nulos,16
8,Total Apurado,226

Cidade: 78859, Zona: 0008, Seção: 0468
,Candidato,Votacao
0,13 WILSON CABELO,12
1,44 GERALDO MENDES,80
2,55 NINA SINGER,134
3,Eleitores Aptos,349
4,Votos nominais,226
5,Votos de legenda,0
6,Votos em branco,17
7,Votos Nulos,17
8,Total Apurado,260

Cidade: 78859, Zona: 0008, Seção: 0469
,Candidato,Votacao
0,13 WILSON CABELO,9
1,44 GERALDO MENDES,61
2,55 NINA SINGER,110
3,Eleitores Aptos,233
4,Votos nominais,180
5,Votos de legenda,0
6,Votos em branco,8
7,Votos Nulos,6
8,Total Apurado,194

Cidade: 78859, Zona: 0008, Seção: 0470
,Candidato,Votacao
0,13 WILSON CABELO,12
1,44 GERALDO MENDES,86
2,55 NINA SINGER,140
3,Eleitores Aptos,346
4,Votos nominais,238
5,Votos de legenda,0
6,Votos em branco,16
7,Votos Nulos,21
8,Total Apurado,275

Cidade: 78859, Zona: 0008, Seção: 0471
,Candidato,Votacao
0,13 WILSON CABELO,4
1,44 GERALDO MENDES,47
2,55 NINA SINGER,59
3,Eleitores Aptos,146
4,Votos nominais,110
5,Votos de legenda,0
6,Votos em branco,7
7,Votos Nulos,4
8,Total Apurado,121

Cidade: 78859, Zona: 0008, Seção: 0472
,Candidato,Votacao
0,13 WILSON CABELO,2
1,44 GERALDO MENDES,110
2,55 NINA SINGER,126
3,Eleitores Aptos,352
4,Votos nominais,238
5,Votos de legenda,0
6,Votos em branco,8
7,Votos Nulos,12
8,Total Apurado,258

Cidade: 78859, Zona: 0008, Seção: 0473
,Candidato,Votacao
0,13 WILSON CABELO,18
1,44 GERALDO MENDES,81
2,55 NINA SINGER,142
3,Eleitores Aptos,348
4,Votos nominais,241
5,Votos de legenda,0
6,Votos em branco,7
7,Votos Nulos,13
8,Total Apurado,261

Cidade: 78859, Zona: 0008, Seção: 0474
,Candidato,Votacao
0,13 WILSON CABELO,9
1,44 GERALDO MENDES,79
2,55 NINA SINGER,117
3,Eleitores Aptos,287
4,Votos nominais,205
5,Votos de legenda,0
6,Votos em branco,5
7,Votos Nulos,9
8,Total Apurado,219

Cidade: 78859, Zona: 0008, Seção: 0475
,Candidato,Votacao
0,13 WILSON CABELO,8
1,44 GERALDO MENDES,76
2,55 NINA SINGER,102
3,Eleitores Aptos,277
4,Votos nominais,186
5,Votos de legenda,0
6,Votos em branco,10
7,Votos Nulos,15
8,Total Apurado,211

Cidade: 78859, Zona: 0008, Seção: 0476
,Candidato,Votacao
0,13 WILSON CABELO,3
1,44 GERALDO MENDES,65
2,55 NINA SINGER,167
3,Eleitores Aptos,316
4,Votos nominais,235
5,Votos de legenda,0
6,Votos em branco,6
7,Votos Nulos,9
8,Total Apurado,250

Cidade: 78859, Zona: 0008, Seção: 0477
,Candidato,Votacao
0,13 WILSON CABELO,7
1,44 GERALDO MENDES,120
2,55 NINA SINGER,156
3,Eleitores Aptos,389
4,Votos nominais,283
5,Votos de legenda,0
6,Votos em branco,12
7,Votos Nulos,16
8,Total Apurado,311

Cidade: 78859, Zona: 0008, Seção: 0478
,Candidato,Votacao
0,13 WILSON CABELO,5
1,44 GERALDO MENDES,62
2,55 NINA SINGER,81
3,Eleitores Aptos,209
4,Votos nominais,148
5,Votos de legenda,0
6,Votos em branco,6
7,Votos Nulos,8
8,Total Apurado,162

Cidade: 78859, Zona: 0008, Seção: 0479
,Candidato,Votacao
0,13 WILSON CABELO,3
1,44 GERALDO MENDES,37
2,55 NINA SINGER,57
3,Eleitores Aptos,127
4,Votos nominais,97
5,Votos de legenda,0
6,Votos em branco,3
7,Votos Nulos,4
8,Total Apurado,104

Cidade: 78859, Zona: 0008, Seção: 0480
,Candidato,Votacao
0,13 WILSON CABELO,1
1,44 GERALDO MENDES,14
2,55 NINA SINGER,43
3,Eleitores Aptos,72
4,Votos nominais,58
5,Votos de legenda,0
6,Votos em branco,3
7,Votos Nulos,0
8,Total Apurado,61

Cidade: 78859, Zona: 0008, Seção: 0481
,Candidato,Votacao
0,13 WILSON CABELO,12
1,44 GERALDO MENDES,92
2,55 NINA SINGER,148
3,Eleitores Aptos,344
4,Votos nominais,252
5,Votos de legenda,0
6,Votos em branco,14
7,Votos Nulos,11
8,Total Apurado,277

Cidade: 78859, Zona: 0008, Seção: 0482
,Candidato,Votacao
0,13 WILSON CABELO,12
1,44 GERALDO MENDES,64
2,55 NINA SINGER,132
3,Eleitores Aptos,282
4,Votos nominais,208
5,Votos de legenda,0
6,Votos em branco,15
7,Votos Nulos,7
8,Total Apurado,230

Cidade: 78859, Zona: 0008, Seção: 0483
,Candidato,Votacao
0,13 WILSON CABELO,3
1,44 GERALDO MENDES,42
2,55 NINA SINGER,57
3,Eleitores Aptos,147
4,Votos nominais,102
5,Votos de legenda,0
6,Votos em branco,6
7,Votos Nulos,4
8,Total Apurado,112

Cidade: 78859, Zona: 0008, Seção: 0484
,Candidato,Votacao
0,13 WILSON CABELO,2
1,44 GERALDO MENDES,62
2,55 NINA SINGER,84
3,Eleitores Aptos,193
4,Votos nominais,148
5,Votos de legenda,0
6,Votos em branco,6
7,Votos Nulos,13
8,Total Apurado,167

Cidade: 78859, Zona: 0008, Seção: 0485
,Candidato,Votacao
0,13 WILSON CABELO,4
1,44 GERALDO MENDES,27
2,55 NINA SINGER,58
3,Eleitores Aptos,121
4,Votos nominais,89
5,Votos de legenda,0
6,Votos em branco,4
7,Votos Nulos,6
8,Total Apurado,99

Cidade: 78859, Zona: 0008, Seção: 0486
,Candidato,Votacao
0,13 WILSON CABELO,3
1,44 GERALDO MENDES,80
2,55 NINA SINGER,95
3,Eleitores Aptos,245
4,Votos nominais,178
5,Votos de legenda,0
6,Votos em branco,4
7,Votos Nulos,9
8,Total Apurado,191

Cidade: 78859, Zona: 0008, Seção: 0487
,Candidato,Votacao
0,44 GERALDO MENDES,17
1,55 NINA SINGER,28
2,Eleitores Aptos,64
3,Votos nominais,45
4,Votos de legenda,0
5,Votos em branco,7
6,Votos Nulos,2
7,Total Apurado,54

Cidade: 78859, Zona: 0008, Seção: 0488
,Candidato,Votacao
0,13 WILSON CABELO,8
1,44 GERALDO MENDES,13
2,55 NINA SINGER,36
3,Eleitores Aptos,83
4,Votos nominais,57
5,Votos de legenda,0
6,Votos em branco,4
7,Votos Nulos,4
8,Total Apurado,65

Cidade: 78859, Zona: 0008, Seção: 0489
,Candidato,Votacao
0,13 WILSON CABELO,7
1,44 GERALDO MENDES,83
2,55 NINA SINGER,154
3,Eleitores Aptos,349
4,Votos nominais,244
5,Votos de legenda,0
6,Votos em branco,7
7,Votos Nulos,15
8,Total Apurado,266

Cidade: 78859, Zona: 0008, Seção: 0490
,Candidato,Votacao
0,13 WILSON CABELO,2
1,44 GERALDO MENDES,28
2,55 NINA SINGER,41
3,Eleitores Aptos,94
4,Votos nominais,71
5,Votos de legenda,0
6,Votos em branco,1
7,Votos Nulos,4
8,Total Apurado,76

Cidade: 78859, Zona: 0008, Seção: 0491
,Candidato,Votacao
0,13 WILSON CABELO,11
1,44 GERALDO MENDES,128
2,55 NINA SINGER,150
3,Eleitores Aptos,391
4,Votos nominais,289
5,Votos de legenda,0
6,Votos em branco,9
7,Votos Nulos,14
8,Total Apurado,312

Cidade: 78859, Zona: 0008, Seção: 0492
,Candidato,Votacao
0,Não há votos nominais,1
1,13 WILSON CABELO,1
2,44 GERALDO MENDES,11
3,55 NINA SINGER,39
4,Eleitores Aptos,55
5,Votos nominais,51
6,Votos de legenda,0
7,Votos em branco,1
8,Votos Nulos,0
9,Total Apurado,52

Cidade: 78859, Zona: 0008, Seção: 0493
,Candidato,Votacao
0,13 WILSON CABELO,5
1,44 GERALDO MENDES,24
2,55 NINA SINGER,61
3,Eleitores Aptos,124
4,Votos nominais,90
5,Votos de legenda,0
6,Votos em branco,1
7,Votos Nulos,1
8,Total Apurado,92

Cidade: 78859, Zona: 0008, Seção: 0494
,Candidato,Votacao
0,13 WILSON CABELO,4
1,44 GERALDO MENDES,41
2,55 NINA SINGER,47
3,Eleitores Aptos,118
4,Votos nominais,92
5,Votos de legenda,0
6,Votos em branco,6
7,Votos Nulos,2
8,Total Apurado,100

Cidade: 78859, Zona: 0008, Seção: 0495
,Candidato,Votacao
0,13 WILSON CABELO,4
1,44 GERALDO MENDES,55
2,55 NINA SINGER,51
3,Eleitores Aptos,154
4,Votos nominais,110
5,Votos de legenda,0
6,Votos em branco,11
7,Votos Nulos,4
8,Total Apurado,125

Cidade: 78859, Zona: 0008, Seção: 0496
,Candidato,Votacao
0,13 WILSON CABELO,5
1,44 GERALDO MENDES,59
2,55 NINA SINGER,80
3,Eleitores Aptos,176
4,Votos nominais,144
5,Votos de legenda,0
6,Votos em branco,5
7,Votos Nulos,2
8,Total Apurado,151

Cidade: 78859, Zona: 0008, Seção: 0497
,Candidato,Votacao
0,13 WILSON CABELO,7
1,44 GERALDO MENDES,26
2,55 NINA SINGER,52
3,Eleitores Aptos,102
4,Votos nominais,85
5,Votos de legenda,0
6,Votos em branco,4
7,Votos Nulos,3
8,Total Apurado,92

Cidade: 78859, Zona: 0199, Seção: 0002
,Candidato,Votacao
0,13 WILSON CABELO,9
1,44 GERALDO MENDES,95
2,55 NINA SINGER,152
3,Eleitores Aptos,412
4,Votos nominais,256
5,Votos de legenda,0
6,Votos em branco,18
7,Votos Nulos,16
8,Total Apurado,290

Cidade: 78859, Zona: 0199, Seção: 0003
,Candidato,Votacao
0,Não há votos nominais,1
1,13 WILSON CABELO,13
2,44 GERALDO MENDES,107
3,55 NINA SINGER,129
4,Eleitores Aptos,426
5,Votos nominais,249
6,Votos de legenda,0
7,Votos em branco,20
8,Votos Nulos,21
9,Total Apurado,290

Cidade: 78859, Zona: 0199, Seção: 0004
,Candidato,Votacao
0,13 WILSON CABELO,7
1,44 GERALDO MENDES,108
2,55 NINA SINGER,133
3,Eleitores Aptos,422
4,Votos nominais,248
5,Votos de legenda,0
6,Votos em branco,18
7,Votos Nulos,17
8,Total Apurado,283

Cidade: 78859, Zona: 0199, Seção: 0005
,Candidato,Votacao
0,13 WILSON CABELO,11
1,44 GERALDO MENDES,96
2,55 NINA SINGER,149
3,Eleitores Aptos,416
4,Votos nominais,256
5,Votos de legenda,0
6,Votos em branco,11
7,Votos Nulos,21
8,Total Apurado,288

Cidade: 78859, Zona: 0199, Seção: 0006
,Candidato,Votacao
0,13 WILSON CABELO,16
1,44 GERALDO MENDES,100
2,55 NINA SINGER,131
3,Eleitores Aptos,415
4,Votos nominais,247
5,Votos de legenda,0
6,Votos em branco,19
7,Votos Nulos,17
8,Total Apurado,283

Cidade: 78859, Zona: 0199, Seção: 0007
,Candidato,Votacao
0,13 WILSON CABELO,13
1,44 GERALDO MENDES,100
2,55 NINA SINGER,130
3,Eleitores Aptos,411
4,Votos nominais,243
5,Votos de legenda,0
6,Votos em branco,12
7,Votos Nulos,19
8,Total Apurado,274

Cidade: 78859, Zona: 0199, Seção: 0008
,Candidato,Votacao
0,13 WILSON CABELO,9
1,44 GERALDO MENDES,124
2,55 NINA SINGER,130
3,Eleitores Aptos,422
4,Votos nominais,263
5,Votos de legenda,0
6,Votos em branco,13
7,Votos Nulos,22
8,Total Apurado,298

Cidade: 78859, Zona: 0199, Seção: 0009
,Candidato,Votacao
0,13 WILSON CABELO,12
1,44 GERALDO MENDES,120
2,55 NINA SINGER,142
3,Eleitores Aptos,414
4,Votos nominais,274
5,Votos de legenda,0
6,Votos em branco,10
7,Votos Nulos,17
8,Total Apurado,301

Cidade: 78859, Zona: 0199, Seção: 0010
,Candidato,Votacao
0,13 WILSON CABELO,14
1,44 GERALDO MENDES,114
2,55 NINA SINGER,146
3,Eleitores Aptos,413
4,Votos nominais,274
5,Votos de legenda,0
6,Votos em branco,13
7,Votos Nulos,19
8,Total Apurado,306

Cidade: 78859, Zona: 0199, Seção: 0011
,Candidato,Votacao
0,13 WILSON CABELO,8
1,44 GERALDO MENDES,94
2,55 NINA SINGER,142
3,Eleitores Aptos,408
4,Votos nominais,244
5,Votos de legenda,0
6,Votos em branco,24
7,Votos Nulos,16
8,Total Apurado,284

Cidade: 78859, Zona: 0199, Seção: 0012
,Candidato,Votacao
0,13 WILSON CABELO,12
1,44 GERALDO MENDES,132
2,55 NINA SINGER,85
3,Eleitores Aptos,377
4,Votos nominais,229
5,Votos de legenda,0
6,Votos em branco,8
7,Votos Nulos,9
8,Total Apurado,246

Cidade: 78859, Zona: 0199, Seção: 0013
,Candidato,Votacao
0,13 WILSON CABELO,7
1,44 GERALDO MENDES,132
2,55 NINA SINGER,104
3,Eleitores Aptos,389
4,Votos nominais,243
5,Votos de legenda,0
6,Votos em branco,9
7,Votos Nulos,20
8,Total Apurado,272

Cidade: 78859, Zona: 0199, Seção: 0014
,Candidato,Votacao
0,13 WILSON CABELO,3
1,44 GERALDO MENDES,154
2,55 NINA SINGER,85
3,Eleitores Aptos,390
4,Votos nominais,242
5,Votos de legenda,0
6,Votos em branco,13
7,Votos Nulos,16
8,Total Apurado,271

Cidade: 78859, Zona: 0199, Seção: 0015
,Candidato,Votacao
0,13 WILSON CABELO,10
1,44 GERALDO MENDES,133
2,55 NINA SINGER,97
3,Eleitores Aptos,394
4,Votos nominais,240
5,Votos de legenda,0
6,Votos em branco,10
7,Votos Nulos,16
8,Total Apurado,266

Cidade: 78859, Zona: 0199, Seção: 0016
,Candidato,Votacao
0,13 WILSON CABELO,8
1,44 GERALDO MENDES,121
2,55 NINA SINGER,94
3,Eleitores Aptos,383
4,Votos nominais,223
5,Votos de legenda,0
6,Votos em branco,10
7,Votos Nulos,11
8,Total Apurado,244

Cidade: 78859, Zona: 0199, Seção: 0017
,Candidato,Votacao
0,13 WILSON CABELO,9
1,44 GERALDO MENDES,143
2,55 NINA SINGER,93
3,Eleitores Aptos,385
4,Votos nominais,245
5,Votos de legenda,0
6,Votos em branco,12
7,Votos Nulos,16
8,Total Apurado,273

Cidade: 78859, Zona: 0199, Seção: 0018
,Candidato,Votacao
0,Não há votos nominais,2
1,13 WILSON CABELO,3
2,44 GERALDO MENDES,152
3,55 NINA SINGER,103
4,Eleitores Aptos,389
5,Votos nominais,258
6,Votos de legenda,0
7,Votos em branco,12
8,Votos Nulos,15
9,Total Apurado,285

Cidade: 78859, Zona: 0199, Seção: 0019
,Candidato,Votacao
0,13 WILSON CABELO,7
1,44 GERALDO MENDES,129
2,55 NINA SINGER,100
3,Eleitores Aptos,374
4,Votos nominais,236
5,Votos de legenda,0
6,Votos em branco,17
7,Votos Nulos,14
8,Total Apurado,267

Cidade: 78859, Zona: 0199, Seção: 0020
,Candidato,Votacao
0,Não há votos nominais,17
1,Não há votos nominais,1
2,13 WILSON CABELO,8
3,44 GERALDO MENDES,138
4,55 NINA SINGER,95
5,Eleitores Aptos,391
6,Votos nominais,241
7,Votos de legenda,0
8,Votos em branco,16
9,Votos Nulos,25
10,Total Apurado,282

Cidade: 78859, Zona: 0199, Seção: 0021
,Candidato,Votacao
0,13 WILSON CABELO,3
1,44 GERALDO MENDES,89
2,55 NINA SINGER,162
3,Eleitores Aptos,417
4,Votos nominais,254
5,Votos de legenda,0
6,Votos em branco,13
7,Votos Nulos,30
8,Total Apurado,297

Cidade: 78859, Zona: 0199, Seção: 0022
,Candidato,Votacao
0,13 WILSON CABELO,11
1,44 GERALDO MENDES,98
2,55 NINA SINGER,167
3,Eleitores Aptos,425
4,Votos nominais,276
5,Votos de legenda,0
6,Votos em branco,11
7,Votos Nulos,11
8,Total Apurado,298

Cidade: 78859, Zona: 0199, Seção: 0023
,Candidato,Votacao
0,13 WILSON CABELO,15
1,44 GERALDO MENDES,112
2,55 NINA SINGER,151
3,Eleitores Aptos,425
4,Votos nominais,278
5,Votos de legenda,0
6,Votos em branco,14
7,Votos Nulos,18
8,Total Apurado,310

Cidade: 78859, Zona: 0199, Seção: 0024
,Candidato,Votacao
0,13 WILSON CABELO,13
1,44 GERALDO MENDES,91
2,55 NINA SINGER,121
3,Eleitores Aptos,332
4,Votos nominais,225
5,Votos de legenda,0
6,Votos em branco,6
7,Votos Nulos,15
8,Total Apurado,246

Cidade: 78859, Zona: 0199, Seção: 0025
,Candidato,Votacao
0,13 WILSON CABELO,13
1,44 GERALDO MENDES,86
2,55 NINA SINGER,132
3,Eleitores Aptos,331
4,Votos nominais,231
5,Votos de legenda,0
6,Votos em branco,12
7,Votos Nulos,16
8,Total Apurado,259

Cidade: 78859, Zona: 0199, Seção: 0026
,Candidato,Votacao
0,13 WILSON CABELO,6
1,44 GERALDO MENDES,86
2,55 NINA SINGER,147
3,Eleitores Aptos,333
4,Votos nominais,239
5,Votos de legenda,0
6,Votos em branco,9
7,Votos Nulos,15
8,Total Apurado,263

Cidade: 78859, Zona: 0199, Seção: 0027
,Candidato,Votacao
0,13 WILSON CABELO,7
1,44 GERALDO MENDES,94
2,55 NINA SINGER,130
3,Eleitores Aptos,333
4,Votos nominais,231
5,Votos de legenda,0
6,Votos em branco,17
